dataset,hvg,graph,condition,pearson_r,pearson_seed_sd,n_seeds,spearman_rho,mse,jaccard
norman,200,combined,CDKN1A,0.8085519075393677,0.11999214808801882,3,0.4031285782144554,0.08576008429129918,0.24817834495253852
norman,200,combined,CDKN1B,0.8187345067660013,0.009672092481336969,3,0.6670556766838622,0.013830319667855898,0.3957307060755337
norman,200,combined,CDKN1C,0.7511074940363566,0.008163391904990706,3,0.5835905897647442,0.02907579205930233,0.48148148148148145
norman,200,combined,CDKN1C_CDKN1A,0.4728700915972392,0.00232916955024281,3,0.44698817470436764,0.22081217666467032,0.3333333333333333
norman,200,combined,CDKN1C_CDKN1B,0.7657251358032227,0.004790852879022762,3,0.526635165879147,0.04703510676821073,0.3486590038314176
norman,200,combined,CEBPB_PTPN12,0.7100659608840942,0.010031168429111408,3,0.5649761244031102,0.03558426722884178,0.3639846743295019
norman,200,combined,CSRNP1,-0.3698812524477641,0.003721171631601342,3,-0.1399559988999725,0.042601423958937325,0.21212121212121213
norman,200,combined,DUSP9_PRTG,0.5946386655171713,0.00605968593625272,3,0.4657956448911223,0.15208092331886292,0.42857142857142855
norman,200,combined,FOSB,0.32474686702092487,0.02021346988827113,3,0.38634215855396387,0.05563332885503769,0.025641025641025644
norman,200,combined,FOXA3,0.6497636040051779,0.002413488410172706,3,0.5528126404783368,0.024593928828835487,0.5794871794871795
norman,200,combined,FOXA3_FOXF1,0.6227225263913473,0.0035431877616111623,3,0.5272261806545164,0.05852860088149706,0.2903225806451613
norman,200,combined,FOXA3_FOXL2,0.458156685034434,0.0004359051222827704,3,0.5779494487362185,0.37879865368207294,0.42857142857142855
norman,200,combined,HES7,0.6305561860402426,0.29971594814875047,3,0.5497072426810671,1.444858233133952,0.4133673903788846
norman,200,combined,HOXB9,0.7457815408706665,0.00245146503482864,3,0.5841216030400761,0.013716936421891054,0.6
norman,200,combined,IGDCC3_MAPK1,0.5331711570421854,0.0036024351084536976,3,0.4245451136278408,0.023024167244633038,0.3333333333333333
norman,200,combined,IRF1_SET,0.38878336548805237,0.002808505530121953,3,0.24496862421560542,0.12733733157316843,0.27688172043010756
norman,200,combined,ISL2,0.2493876963853836,0.006419051197820759,3,0.31427985699642497,0.025081141541401546,0.2903225806451613
norman,200,combined,KLF1_BAK1,0.1303913394610087,0.006953180819997149,3,0.016190404760119004,0.06425655881563823,0.20023767082590613
norman,200,combined,KLF1_CLDN6,0.7005560199419657,0.00183871145182647,3,0.5488167204180106,0.08297174672285716,0.2903225806451613
norman,200,combined,KLF1_COL2A1,0.35312749942143756,0.003849927117483578,3,0.5125738143453588,0.07110877831776936,0.22474747474747478
norman,200,combined,KLF1_TGFBR2,0.314886877934138,0.005752081396906861,3,0.2764799119978,0.058815316607554756,0.18835412953060013
norman,200,combined,LHX1,0.810549815495809,0.13930303277589684,3,0.4931833295832397,0.08791796366373698,0.40012516356602373
norman,200,combined,LHX1_ELMSAN1,0.27315858006477356,0.0015057035303263804,3,0.4516792919822996,0.20576258997122446,0.3333333333333333
norman,200,combined,LYL1_IER5L,0.8317974209785461,0.0009216918197455694,3,0.6885377134428362,0.0303307647506396,0.6666666666666666
norman,200,combined,MAP2K3_IKZF3,0.5268897811571757,0.003182677634352478,3,0.5362119052976325,0.22200696170330048,0.2903225806451613
norman,200,combined,MAP2K3_MAP2K6,-0.49607227245966595,0.005360503207476478,3,-0.1856676416910423,0.047896988689899445,0.2903225806451613
norman,200,combined,MAP2K6,-0.5240503946940104,0.007438307094875767,3,-0.1426490662266557,0.041823551058769226,0.3333333333333333
norman,200,combined,MAP7D1,-0.010352989037831625,0.007952524979931517,3,0.23854096352408816,0.026744202400247257,0.05263157894736842
norman,200,combined,MAPK1_IKZF3,0.7699995239575704,0.0023604806964660713,3,0.6685687142178555,0.08388040959835052,0.3333333333333333
norman,200,combined,MAPK1_PRTG,0.5674047072728475,0.0049247529353366355,3,0.446835170879272,0.024295809989174206,0.22474747474747478
norman,200,combined,OSR2,0.2964126169681549,0.00601750551211925,3,0.4655591389784745,0.07660038769245148,0.06211474632527264
norman,200,combined,PTPN1,0.7559682925542196,0.0011457678950396108,3,0.4241281032025801,0.03151656066377958,0.5004748338081672
norman,200,combined,PTPN12_SNAI1,0.6321432590484619,0.00410733142685406,3,0.4878948803326228,0.02103281331559022,0.48148148148148145
norman,200,combined,SAMD1_PTPN12,0.729173998037974,0.0012081652132965573,3,0.6071216557120565,0.0719010978937149,0.37931034482758613
norman,200,combined,SET,0.49417378505071,0.004317287365671778,3,0.2397669941748544,0.05464296539624532,0.3486590038314176
norman,200,combined,SET_KLF1,0.41948391993840534,0.009033459453857915,3,0.25768744218605466,0.06706170737743378,0.2903225806451613
norman,200,combined,SGK1_TBX3,0.43666985630989075,0.0031617722783597656,3,0.6059591489787245,0.2147940844297409,0.48148148148148145
norman,200,combined,SLC4A1,0.16354654729366302,0.0018691585430468812,3,0.18208355208880223,0.06497545291980107,0.25
norman,200,combined,TGFBR2_PRTG,0.6803746819496155,0.0028756732849824326,3,0.437489437235931,0.03724762797355652,0.42857142857142855
norman,200,combined,TP73,0.702578047911326,0.0043298494802619875,3,0.607811195279882,0.30816684166590375,0.5004748338081672
norman,200,combined,UBASH3A,0.6938167214393616,0.005739748193830029,3,0.4993594212453492,0.015353932045400143,0.42857142857142855
norman,200,combined,UBASH3B,0.7052223086357117,0.003745478727101123,3,0.442491062276557,0.012913228323062262,0.48148148148148145
norman,200,combined,ZBTB25,0.5551252762476603,0.004287960123815388,3,0.3691952298807471,0.019837267696857452,0.25
norman,200,gene_ontology,AHR_FEV,0.717853456735611,0.0005264562847495773,2,0.694406360159004,0.15933306515216827,0.2903225806451613
norman,200,gene_ontology,ARID1A,0.6657893061637878,0.0010902546772798068,2,0.5928620715517889,0.0634244866669178,0.6
norman,200,gene_ontology,BCL2L11,0.0036184722557663918,0.0019487662251114787,2,0.019807995199880003,0.02665200922638178,0.08108108108108109
norman,200,gene_ontology,BCORL1,0.4722736030817032,0.0002752821410489044,2,0.424860280829656,0.019848114810884,0.25
norman,200,gene_ontology,C3orf72_FOXL2,0.6249852776527405,0.0007083199360740851,2,0.4761636540913524,0.07918579503893852,0.42857142857142855
norman,200,gene_ontology,CBL_PTPN12,0.5759563148021698,0.0004751214232633084,2,0.4037770944273607,0.0775366835296154,0.19429590017825313
norman,200,gene_ontology,CBL_TGFBR2,0.6193029582500458,0.0017486305978684825,2,0.4103105077626941,0.04013355262577534,0.25
norman,200,gene_ontology,CDKN1A,0.6234921813011169,0.040798233652242444,2,0.49678391959798995,0.13999418914318085,0.42857142857142855
norman,200,gene_ontology,CDKN1B,0.8078004121780396,0.0009177897731732285,2,0.6637378412495989,0.014567032922059298,0.3793103448275862
norman,200,gene_ontology,CDKN1C,0.7398365139961243,0.002715184274768815,2,0.5784399609990251,0.030021273531019688,0.48148148148148145
norman,200,gene_ontology,CDKN1C_CDKN1A,0.46666795015335083,0.0005296172983878944,2,0.42040576014400366,0.22180550545454025,0.3333333333333333
norman,200,gene_ontology,CDKN1C_CDKN1B,0.7590914368629456,0.0012828657749745925,2,0.5276036900922525,0.047548748552799225,0.3333333333333333
norman,200,gene_ontology,CEBPB_PTPN12,0.7154882252216339,0.000324151411897286,2,0.5785352133803346,0.03512438200414181,0.3793103448275862
norman,200,gene_ontology,CSRNP1,-0.361968070268631,0.002647412142363298,2,-0.13896422410560266,0.04301244765520096,0.21212121212121213
norman,200,gene_ontology,DUSP9_PRTG,0.5865572392940521,0.00011451298740409908,2,0.46518337958448963,0.1529649943113327,0.42857142857142855
norman,200,gene_ontology,FOSB,0.3598782867193222,0.001482199295006866,2,0.41853071326783176,0.05322863161563873,0.02564102564102564
norman,200,gene_ontology,FOXA3,0.6466805636882782,0.006535753945432848,2,0.5569991749793746,0.024913237430155277,0.5384615384615384
norman,200,gene_ontology,FOXA3_FOXF1,0.6225348114967346,0.0009314453520907581,2,0.5336578414460362,0.058446744456887245,0.2903225806451613
norman,200,gene_ontology,FOXA3_FOXL2,0.4599202871322632,0.0009333841071222592,2,0.5775586889672242,0.37837690114974976,0.42857142857142855
norman,200,gene_ontology,HES7,0.5049316883087158,0.043715048450287376,2,0.5678489462236556,1.8175408244132996,0.3793103448275862
norman,200,gene_ontology,HOXB9,0.7490378320217133,0.0005958299973985089,2,0.5942346058651466,0.013454064261168242,0.6
norman,200,gene_ontology,IGDCC3_MAPK1,0.531832367181778,0.0013142651771152086,2,0.43416410410260264,0.023157693445682526,0.3118279569892473
norman,200,gene_ontology,IRF1_SET,0.39212776720523834,0.001763782389908149,2,0.25075151878796975,0.12704189121723175,0.2903225806451613
norman,200,gene_ontology,ISL2,0.2522853687405586,0.003234844380196011,2,0.31025875646891177,0.024619226343929768,0.2903225806451613
norman,200,gene_ontology,KLF1_BAK1,0.124571293592453,0.000900045949950142,2,0.0032228305707642695,0.06479131057858467,0.19429590017825313
norman,200,gene_ontology,KLF1_CLDN6,0.6959177851676941,0.0009416448894303944,2,0.5354226355658893,0.08467702940106392,0.2903225806451613
norman,200,gene_ontology,KLF1_COL2A1,0.35551728308200836,0.0015661558172405667,2,0.515644641116028,0.0710781030356884,0.25
norman,200,gene_ontology,KLF1_TGFBR2,0.3085092753171921,3.934408308491958e-05,2,0.26546838670966777,0.059072220697999,0.17647058823529413
norman,200,gene_ontology,LHX1,0.3403182029724121,0.030842684418635656,2,0.4820528013200331,0.1976812332868576,0.455026455026455
norman,200,gene_ontology,LHX1_ELMSAN1,0.2761554718017578,0.0004703588293815774,2,0.46378534463361587,0.2049688771367073,0.3333333333333333
norman,200,gene_ontology,LYL1_IER5L,0.830056756734848,0.0007978819891597349,2,0.6892597314932873,0.03080611675977707,0.6666666666666666
norman,200,gene_ontology,MAP2K3_IKZF3,0.5282694101333618,0.0020338383217417023,2,0.5377311932798321,0.22150835394859314,0.3333333333333333
norman,200,gene_ontology,MAP2K3_MAP2K6,-0.4914789944887161,0.001876735943917345,2,-0.1804620115502888,0.04771462641656399,0.2903225806451613
norman,200,gene_ontology,MAP2K6,-0.513833612203598,0.00048068480726674645,2,-0.1335940898522463,0.041600460186600685,0.3333333333333333
norman,200,gene_ontology,MAP7D1,0.0015893061645328999,0.0051714387271664455,2,0.22616590414760374,0.027214614674448967,0.06685633001422475
norman,200,gene_ontology,MAPK1_IKZF3,0.7688106894493103,0.0013651364232678577,2,0.6748743718592967,0.0835922546684742,0.3333333333333333
norman,200,gene_ontology,MAPK1_PRTG,0.5689691305160522,0.0009474611545248978,2,0.4538393459836496,0.02417562436312437,0.25
norman,200,gene_ontology,OSR2,0.30153222382068634,0.0026807713729596703,2,0.4741603540088503,0.0761326290667057,0.05263157894736842
norman,200,gene_ontology,PTPN1,0.7532960176467896,0.001957299644845919,2,0.4141371034275857,0.03190990723669529,0.48148148148148145
norman,200,gene_ontology,PTPN12_SNAI1,0.6343198120594025,0.001168942843449646,2,0.4842760385045111,0.020981757901608944,0.48148148148148145
norman,200,gene_ontology,SAMD1_PTPN12,0.7294532060623169,0.003079248752205918,2,0.6116187698263273,0.07167341560125351,0.40394088669950734
norman,200,gene_ontology,SET,0.48641809821128845,0.0005881592709695262,2,0.23210230255756398,0.055099137127399445,0.3793103448275862
norman,200,gene_ontology,SET_KLF1,0.4088197946548462,0.00011034044940152057,2,0.23550588764719121,0.06795750185847282,0.2903225806451613
norman,200,gene_ontology,SGK1_TBX3,0.43579334020614624,0.0011837363872769697,2,0.59812795319883,0.21469717472791672,0.48148148148148145
norman,200,gene_ontology,SLC4A1,0.16809630393981934,0.00045788336222235277,2,0.1852321308032701,0.06315498054027557,0.25
norman,200,gene_ontology,TGFBR2_PRTG,0.6737427115440369,0.0018992212875979068,2,0.450793519837996,0.03768723085522652,0.42857142857142855
norman,200,gene_ontology,TP73,0.6974978148937225,2.726901098654844e-05,2,0.5945916147903698,0.3089229613542557,0.48148148148148145
norman,200,gene_ontology,UBASH3A,0.695439875125885,0.00463126430177108,2,0.49416503943791057,0.0152138308621943,0.42857142857142855
norman,200,gene_ontology,UBASH3B,0.6971662938594818,0.004113827442602834,2,0.43036450911272783,0.013130735140293837,0.48148148148148145
norman,200,gene_ontology,ZBTB25,0.5463882684707642,0.0034177722394454187,2,0.3505490137253432,0.02023566234856844,0.25
norman,200,no_graph,AHR_FEV,0.7399054765701294,0.0002618162229496737,2,0.6810567764194106,0.15468257665634155,0.2903225806451613
norman,200,no_graph,ARID1A,0.689520388841629,0.0003297990895977458,2,0.5983477086927174,0.061265258118510246,0.6
norman,200,no_graph,BCL2L11,0.031807854771614075,0.0003062073911437729,2,0.0021413035325883152,0.026397342793643475,0.1111111111111111
norman,200,no_graph,BCORL1,0.47474581003189087,0.00016546852725376996,2,0.4235222468770443,0.02046979870647192,0.25
norman,200,no_graph,C3orf72_FOXL2,0.6493183672428131,0.00037902660865847,2,0.473614340358509,0.07662961259484291,0.48148148148148145
norman,200,no_graph,CBL_PTPN12,0.6045188009738922,0.0014144903828741146,2,0.3895447386184655,0.07426582649350166,0.21212121212121213
norman,200,no_graph,CBL_TGFBR2,0.6651830673217773,0.00015670198276350402,2,0.4309472736818421,0.036548126488924026,0.2903225806451613
norman,200,no_graph,CDKN1A,0.9481105804443359,0.0013365608599774715,2,0.4880087002175055,0.03121003694832325,0.48148148148148145
norman,200,no_graph,CDKN1B,0.8302680850028992,0.0005887914736971896,2,0.6644889855915659,0.01330343633890152,0.3793103448275862
norman,200,no_graph,CDKN1C,0.7591438889503479,0.0012201512643903822,2,0.5862289057226431,0.028411786071956158,0.48148148148148145
norman,200,no_graph,CDKN1C_CDKN1A,0.48305875062942505,0.0008822178330300339,2,0.42679516987924704,0.2189866006374359,0.3793103448275862
norman,200,no_graph,CDKN1C_CDKN1B,0.7875081300735474,0.0008540637382247567,2,0.5446913672841822,0.045045651495456696,0.3333333333333333
